Comment,Label,Movie Title,Genre,Preference,Total Neutral,3000,Total Dislikes,3000,Total Likes,3000,Dataset Size,9000
রাজ আর মনোয়ারের কেমিস্ট্রি পুরো সিনেমা এক অন্য মাত্রায় নিয়ে গেছে।,1,gunin,Thriller,Like,,,,,,,,
"ছবির ক্লাইম্যাক্স খুব বেশি ভাবালো না, অনেকটাই অনুমানযোগ্য ছিল।",0,gunin,Thriller,Dislike,,,,,,,,
"পুরনো থ্রিলারগুলোর মতো মনে হয়েছে, কিন্তু রাজের অভিনয় ছিল সেরা!",1,gunin,Thriller,Like,,,,,,,,
"অতিরিক্ত কনফ্লিক্ট ঢুকিয়ে ফেলেছে গল্পে, এতে প্রধান থিম হারিয়ে গেছে।",0,gunin,Thriller,Dislike,,,,,,,,
গুণিনের চরিত্রটিতে আজাদ আবুল কালাম খুব সুন্দর ফুটিয়ে তুলেছেন।,1,gunin,Thriller,Like,,,,,,,,
এর চেয়ে আরেকটু বাস্তবসম্মত গল্প দেখতে চাইতাম।,0,gunin,Thriller,Dislike,,,,,,,,
"রাজ আর মনোয়ারের দৃশ্যগুলো ছিল খুবই টানটান, এটাই ছবির মূল শক্তি।",1,gunin,Thriller,Like,,,,,,,,
কাহিনীর ঘনঘটা এতটাই বেশি হয়ে গেছে যে সবকিছু কেমন মেলানো কঠিন মনে হয়েছে।,0,gunin,Thriller,Dislike,,,,,,,,
রাবেয়া চরিত্রটিকে একটু বেশি জোর দেওয়া দরকার ছিল।,0,gunin,Thriller,Dislike,,,,,,,,
"সিনেমার শেষটা অসাধারণ ছিল, পুরো ফিল্মের প্রতিফলন দিয়েছে।",1,gunin,Thriller,Like,,,,,,,,
এমন ধরনের থ্রিলারগুলো দেখে মোটেও ভালো লাগে না।,0,gunin,Thriller,Dislike,,,,,,,,
"কিছু কিছু অংশে রোমাঞ্চের অভাব ছিল, তবে গল্প ছিল অনন্য।",1,gunin,Thriller,Like,,,,,,,,
"খুব বেশি অলৌকিক বিষয় ঢুকিয়েছে গল্পে, যা বাস্তবতার থেকে দূরে।",0,gunin,Thriller,Dislike,,,,,,,,
"সিনেমার প্রথমার্ধ খুব ভালো লাগল, কিন্তু দ্বিতীয়ার্ধ একটু স্লো।",0,gunin,Thriller,Dislike,,,,,,,,
"এমন গল্প আমাদের সিনেমায় অনেক কম দেখা যায়, ভালো লাগল।",1,gunin,Thriller,Like,,,,,,,,
"গল্পের বাঁকগুলো কখনোই আশা করিনি, সত্যিই টানটান উত্তেজনা ছিল।",1,gunin,Thriller,Like,,,,,,,,
"সংলাপগুলো খুব সাধারণ মনে হয়েছে, খুব বেশি আকর্ষণীয় কিছু ছিল না।",0,gunin,Thriller,Dislike,,,,,,,,
"পরীমনির অভিনয় খুব সাধারণ মনে হয়েছে, বেশি গুরুত্ব দেওয়া যেত।",0,gunin,Thriller,Dislike,,,,,,,,
"মোস্তফা মনোয়ারের পারফরম্যান্স সবকিছু ছাপিয়ে গিয়েছে, অসাধারণ!",1,gunin,Thriller,Like,,,,,,,,
রাজের মধ্যে সেই রকম টেনশন ছিল যা একে আলাদা করে তুলেছে।,1,gunin,Thriller,Like,,,,,,,,
ইরেশ যাকেরের চরিত্রটি আরও বিকশিত করতে পারলে ভালো হত।,0,gunin,Thriller,Dislike,,,,,,,,
"মুখোশ মুভির প্লটটা চমৎকার ছিলো, নতুন গল্প ভাবনা সত্যিই প্রশংসনীয়",1,Mukhosh,Mystery,Like,,,,,,,,
"ব্যাকগ্রাউন্ড মিউজিক অসাধারণ, বাংলা মুভিতে এই লেভেলের বিজিএম প্রথম দেখলাম",1,Mukhosh,Mystery,Like,,,,,,,,
"মুভির শেষে যা হলো, কেমন যেন জমল না আরও কাজ করতে পারতো গল্পে",0,Mukhosh,Mystery,Dislike,,,,,,,,
মোশাররফ করিমের অভিনয় দেখে মজা পেলাম না ওনার কাছ থেকে বেশি আশা ছিল,0,Mukhosh,Mystery,Dislike,,,,,,,,
"ক্যামেরার কাজ বেশ ভালো ছিল, গল্পটা বেশ ধীরগতির হলেও পুরোটা উপভোগ করেছি",1,Mukhosh,Mystery,Like,,,,,,,,
"রোশানের অভিনয় খুবই ভালো লেগেছে, বিশেষ করে তার ভয়েসটোন দারুণ মানিয়েছে",1,Mukhosh,Mystery,Like,,,,,,,,
মুখোশ মুভির শেষটা আরো ভালো হতে পারতো গল্পে অনেক ফাঁক ফোকর ছিল,0,Mukhosh,Mystery,Dislike,,,,,,,,
বাংলা সিনেমায় এই মানের গল্প ভিন্নতা নিয়ে কাজ করায় ধন্যবাদ,1,Mukhosh,Mystery,Like,,,,,,,,
পরীমনির অভিনয় বেশ ভালো লেগেছে চরিত্রে সহজভাবে মানিয়ে গেছেন,1,Mukhosh,Mystery,Like,,,,,,,,
শেষের টুইস্টটা খুবই দুর্বল ছিল মনে হলো না ভাল থ্রিলার দেখলাম,0,Mukhosh,Mystery,Dislike,,,,,,,,
সিনেমার প্রথম অংশ ভালো হলেও দ্বিতীয় অংশে ফোকাস নষ্ট হয়ে গেছে,0,Mukhosh,Mystery,Dislike,,,,,,,,
থ্রিলার মুভিতে এমন ক্লাইম্যাক্স একদমই মানায়নি গল্পটা আর একটু ভেবেচিন্তে করা উচিত ছিল,0,Mukhosh,Mystery,Dislike,,,,,,,,
বাংলাদেশের মুভি হিসেবে মোটামুটি ভালোই তবে প্রত্যাশা ছিল আরো বেশি,1,Mukhosh,Mystery,Like,,,,,,,,
বিজিএম শুনে মুগ্ধ হলাম সত্যি বলতে এটুকুই ভালো লেগেছে,1,Mukhosh,Mystery,Like,,,,,,,,
মুভির কিছু অংশ বেশ চমৎকার তবে স্ক্রিপ্টের গভীরতা কম অনুভব হয়েছে,0,Mukhosh,Mystery,Dislike,,,,,,,,
"শেষ ২০ মিনিট একদমই বোঝা যায়নি কি হতে যাচ্ছে, অনেক দুর্বল লেগেছে",0,Mukhosh,Mystery,Dislike,,,,,,,,
মুভিতে রোশানের এক্সপ্রেশন আরও ভালো হতে পারতো কিছু দৃশ্য কেমন জানি ব্যাকগ্রাউন্ড ফিল করলাম না,0,Mukhosh,Mystery,Dislike,,,,,,,,
"সিনেমার গল্প অনেক স্লো, এত ধীর গতির গল্প হজম করা মুশকিল",0,Mukhosh,Mystery,Dislike,,,,,,,,
"মুখোশ মুভির গল্পের কনসেপ্ট ভালো, আরো ভাল এডিটিং হলে অসাধারণ হতো",1,Mukhosh,Mystery,Like,,,,,,,,
"থ্রিলার হিসেবে অ্যাকশন দৃশ্য খুবই কম, টান টান উত্তেজনার অভাব",0,Mukhosh,Mystery,Dislike,,,,,,,,
"পরীমনির অভিনয় খুবই প্রাকৃতিক, চরিত্রটা যথাযথভাবে ফুটিয়ে তুলেছেন",1,Mukhosh,Mystery,Like,,,,,,,,
এই ধরনের গল্প নিয়ে আরেকটু শক্তিশালী স্ক্রিপ্ট হলে ভালো লাগতো,0,Mukhosh,Mystery,Dislike,,,,,,,,
রোশানের চরিত্রে অনেক সম্ভাবনা ছিল কিন্তু পুরোপুরি কাজে লাগানো হয়নি,0,Mukhosh,Mystery,Dislike,,,,,,,,
"মুভির প্রত্যেকটা চরিত্র বেশ সমানভাবে গুরুত্ব পেয়েছে, এটাই ভালো লেগেছে",1,Mukhosh,Mystery,Like,,,,,,,,
শেষের দিকে স্টোরিলাইন দুর্বল মনে হয়েছে আর গল্পটা টেনে নিয়ে যেতে চেষ্টা,0,Mukhosh,Mystery,Dislike,,,,,,,,
"মুভির কিছু সংলাপ শুনে অবাক হয়েছি, বেশ শক্তিশালী মনে হয়েছে",1,Mukhosh,Mystery,Like,,,,,,,,
মোশাররফ করিমের অভিনয় থেকে এর চেয়ে ভাল কিছু প্রত্যাশা করেছিলাম,0,Mukhosh,Mystery,Dislike,,,,,,,,
এমন অভিনয় আর গল্পের কারণে মুভি পুরো উপভোগ করতে পারিনি,0,Mukhosh,Mystery,Dislike,,,,,,,,
"ক্যামেরার কাজ বেশ ভালো ছিল, গল্পটা বেশ ধীরগতির হলেও উপভোগ করেছি",1,Mukhosh,Mystery,Like,,,,,,,,
মুভিতে কোনো নতুনত্ব পাইনি আগের গল্পের মত লাগলো,0,Mukhosh,Mystery,Dislike,,,,,,,,
মুখোশ মুভির স্ক্রিপ্টিং আরেকটু টাইট হলে অনেক ভালো হতো,0,Mukhosh,Mystery,Dislike,,,,,,,,
বাংলা সিনেমায় এরকম গল্প খুব কম দেখা যায় তবে উন্নতির সুযোগ অনেক আছে,1,Mukhosh,Mystery,Like,,,,,,,,
মুভির অভিনয় ভালো হলেও স্টোরিলাইন একটু টেনে নিয়ে যাওয়া হয়েছে,0,Mukhosh,Mystery,Dislike,,,,,,,,
"এই মুভির স্টোরিলাইন অসাধারণ ছিল, এমন মিস্ট্রি আর কোনো মুভিতে পাইনি!",1,Mukhosh,Mystery,Like,,,,,,,,
"এত বাজে অভিনয় দেখে মেজাজ খারাপ হয়ে গেছে, টিকেটের টাকা নষ্ট।",0,Mukhosh,Mystery,Dislike,,,,,,,,
"চরিত্রগুলোর গভীরতা ও প্লট টুইস্ট চমৎকার ছিল, শেষ পর্যন্ত চোখ সরাতে পারিনি।",1,Mukhosh,Mystery,Like,,,,,,,,
লেখার মান অনেক ভালো ছিল কিন্তু পরিচালনা আর স্ক্রিপ্টে কিছু ত্রুটি ছিল।,0,Mukhosh,Mystery,Dislike,,,,,,,,
"মুভির মিউজিকটা ছিল অসাধারণ, পুরো গল্পের সাথে মানিয়ে গেছে।",1,Mukhosh,Mystery,Like,,,,,,,,
"প্লটটা খুবই অগোছালো ছিল, মাঝপথেই হারিয়ে গেছি।",0,Mukhosh,Mystery,Dislike,,,,,,,,
"মুভির শেষটা একদমই বোধগম্য হয়নি, বেশিরভাগ অংশে ক্লু ছিল না।",0,Mukhosh,Mystery,Dislike,,,,,,,,
"মিস্ট্রি আর থ্রিল একসাথে মিলিয়ে এমন একটা মুভি অনেকদিন পর দেখলাম, ভালো লেগেছে।",1,Mukhosh,Mystery,Like,,,,,,,,
অভিনয়ে কিছুটা খামতি থাকলেও স্টোরি খুবই ইন্টারেস্টিং ছিল।,1,Mukhosh,Mystery,Like,,,,,,,,
"এই ধরনের গল্প আমাদের দেশে কম দেখা যায়, কিন্তু চরিত্রগুলোর অভিনয় সেভাবে মানায়নি।",0,Mukhosh,Mystery,Dislike,,,,,,,,
অনেকেই প্রশংসা করলেও আমার কাছে প্লট বেশ দুর্বল মনে হয়েছে।,0,Mukhosh,Mystery,Dislike,,,,,,,,
"চিত্রগ্রহণ একদমই মানানসই ছিল না, সাসপেন্সের মজা পাইনি।",0,Mukhosh,Mystery,Dislike,,,,,,,,
"গল্পের বুনন দারুণ ছিল, বারবার নতুন ক্লু পাওয়া যাচ্ছিল, দেখার মজাই আলাদা।",1,Mukhosh,Mystery,Like,,,,,,,,
"ডায়লগগুলো দুর্দান্ত ছিল, মুভির আবহমানটা ধরে রেখেছে।",1,Mukhosh,Mystery,Like,,,,,,,,
এত বড় একটা রহস্য নিয়ে সিনেমা বানানোর পরেও গল্পটা দুর্বল লাগলো।,0,Mukhosh,Mystery,Dislike,,,,,,,,
"পরীমণি অসাধারণ অভিনয় করেছেন, গল্পের সাথে মিশে গেছেন একদম।",1,Mukhosh,Mystery,Like,,,,,,,,
গল্পে সাসপেন্স থাকলেও উপস্থাপনায় বেশ কিছু সমস্যা ছিল।,0,Mukhosh,Mystery,Dislike,,,,,,,,
"মোটেও আকর্ষণীয় মনে হয়নি, একসময় মনে হচ্ছিল কখন শেষ হবে।",0,Mukhosh,Mystery,Dislike,,,,,,,,
"প্লট টুইস্টটা একদমই অপ্রত্যাশিত ছিল, মুভি দেখার মজাটা দ্বিগুণ হয়েছে।",1,Mukhosh,Mystery,Like,,,,,,,,
"মুভির প্রথমার্ধ খুবই বিরক্তিকর ছিল, গল্পের মূল অংশে যেতে সময় লেগেছে।",0,Mukhosh,Mystery,Dislike,,,,,,,,
"ভালো চেষ্টার পরেও নির্মাণটা জোরালো হয়নি, কয়েকটা অংশ অনেক মিসিং মনে হয়েছে।",0,Mukhosh,Mystery,Dislike,,,,,,,,
সাসপেন্স ভালো হলেও পুরো প্লটে ইন্টারেস্ট ধরে রাখা কঠিন।,0,Mukhosh,Mystery,Dislike,,,,,,,,
এতটা ভালো গল্প হলে বাংলাদেশি সিনেমার মান আরও অনেক দূর এগিয়ে যাবে।,1,Mukhosh,Mystery,Like,,,,,,,,
"সিনেমার সেটিং আর পরিবেশটা একদম গল্পের সাথে মিশে গেছে, বেশ উপভোগ করেছি।",1,Mukhosh,Mystery,Like,,,,,,,,
দর্শকের কনফিউশন দূর করার জন্য আরো ভালোভাবে গল্প বলা যেত।,0,Mukhosh,Mystery,Dislike,,,,,,,,
গল্পের টান টান উত্তেজনা আর অভিনেতাদের কেমিস্ট্রি মুভিটাকে আরো রঙ দিয়েছে।,1,Mukhosh,Mystery,Like,,,,,,,,
"মাঝপথে বুঝতেই পারিনি গল্পটা কোথায় যাচ্ছে, দারুণ একটা সিনেমা হতে পারতো।",0,Mukhosh,Mystery,Dislike,,,,,,,,
"বাঙালি সিনেমায় এরকম স্টোরি বেশ বিরল, খুব ইন্টারেস্টিং ছিল।",1,Mukhosh,Mystery,Like,,,,,,,,
দুর্বল স্ক্রিপ্টের কারণে পুরো মুভি একরকম অর্থহীন মনে হয়েছে।,0,Mukhosh,Mystery,Dislike,,,,,,,,
"অভিনয় অনেক ভালো ছিল, বিশেষ করে মোশাররফ করিমের পারফরম্যান্স ছিল দুর্দান্ত।",1,Mukhosh,Mystery,Like,,,,,,,,
গল্পে এত বেশি চরিত্র ছিল যে পুরোপুরি ফোকাস রাখা সম্ভব হয়নি।,0,Mukhosh,Mystery,Dislike,,,,,,,,
"আমাদের মুভির মান অনেক উন্নতি করছে, এই ধরনের গল্প আরও আসা উচিত।",1,Mukhosh,Mystery,Like,,,,,,,,
সিনেমায় কিছু কিছু অংশ ভালো লাগলেও পুরোটায় থ্রিলার ফিলটা পাইনি।,0,Mukhosh,Mystery,Dislike,,,,,,,,
"আহা, কি সুন্দর মুভিটা! গল্প আর লোকেশন দুটোই মনোমুগ্ধকর।",1,shopnojal,romantic,Like,,,,,,,,
"কিছুটা বিরক্তিকর লেগেছে, গল্পটায় আরেকটু গভীরতা থাকা উচিত ছিল।",0,shopnojal,romantic,Dislike,,,,,,,,
"লোকেশন আর সিনেমাটোগ্রাফি বেশ ভালো ছিল, তবে অভিনয়ে মজা পাইনি।",0,shopnojal,romantic,Dislike,,,,,,,,
এই ধরনের গল্প দেখেই শান্তি লাগে! অভিনয়ে সবাই দুর্দান্ত ছিল।,1,shopnojal,romantic,Like,,,,,,,,
"মুভিটা একটু বেশিই ধীরগতির মনে হয়েছে, শেষে কেমন যেন অসম্পূর্ণ লেগেছে।",0,shopnojal,romantic,Dislike,,,,,,,,
অসাধারণ! এমন মুভি আমাদের ইন্ডাস্ট্রিতে খুব কমই আসে।,1,shopnojal,romantic,Like,,,,,,,,
"গল্পটা মনে ধরেনি, আগের মুভিগুলোর মতনই লাগলো।",0,shopnojal,romantic,Dislike,,,,,,,,
"কি আবেগপূর্ণ কাহিনী, একদম মুগ্ধ হয়ে গেছি।",1,shopnojal,romantic,Like,,,,,,,,
"গল্পে নতুনত্ব কিছু পাইনি, কেমন যেন পুরনো মনে হলো।",0,shopnojal,romantic,Dislike,,,,,,,,
এমন সুন্দর লোকেশন বাংলাদেশি সিনেমায় খুব কমই দেখা যায়।,1,shopnojal,romantic,Like,,,,,,,,
পুরো সময়টাই মনে হয়েছে গল্পটা একটু জোর করে টানা হয়েছে।,0,shopnojal,romantic,Dislike,,,,,,,,
"মুভির গানগুলো অসাধারণ ছিল, সব কিছু মিলিয়ে পারফেক্ট।",1,shopnojal,romantic,Like,,,,,,,,
"গল্পে একটু ত্রুটি আছে, তবে লোকেশনটা সত্যিই সুন্দর ছিল।",0,shopnojal,romantic,Dislike,,,,,,,,
মনপুরার পর এই মুভিটাই সবচেয়ে ভালো লেগেছে।,1,shopnojal,romantic,Like,,,,,,,,
"অভিনয়ে আরো মজবুত কিছু করা উচিত ছিল, অনেক সময় বিরক্তিকর লাগছিল।",0,shopnojal,romantic,Dislike,,,,,,,,
"পরীমণি এই মুভিতে সত্যিই ভাল অভিনয় করেছে, দেখে ভাল লেগেছে।",1,shopnojal,romantic,Like,,,,,,,,
"গল্পটা ভালো লাগেনি, বিশেষ করে শেষটা হতাশ করেছে।",0,shopnojal,romantic,Dislike,,,,,,,,
"কি সুন্দর গানগুলো, একবার শোনা শুরু করলে থামতেই ইচ্ছে হয় না।",1,shopnojal,romantic,Like,,,,,,,,
"গল্পটা আরো ভালো হতে পারতো, প্রয়োজনের চেয়ে বেশি সময় নিয়ে ফেলেছে।",0,shopnojal,romantic,Dislike,,,,,,,,
"কিছু অংশ বেশ ভালো ছিল, তবে সম্পূর্ণ গল্পটা মনের মত হয়নি।",0,shopnojal,romantic,Dislike,,,,,,,,
"চিত্রায়ন দেখে মুগ্ধ হয়েছি, এমন সিনেমাটোগ্রাফি প্রায়ই দেখা যায় না।",1,shopnojal,romantic,Like,,,,,,,,
"মোটেও ভালো লাগেনি, অনেক সময় টেনে নিয়ে গেছে।",0,shopnojal,romantic,Dislike,,,,,,,,
"ইয়াশ আর পরীমণির কেমিস্ট্রি অসাধারণ ছিল, দেখে মনে খুব শান্তি পেলাম।",1,shopnojal,romantic,Like,,,,,,,,
"পুরনো টাইপের গল্প, কিছুটা হতাশ করেছে।",0,shopnojal,romantic,Dislike,,,,,,,,
"নায়ক-নায়িকার অভিনয় ভালো ছিল, তবে গল্পের গতি মন ভরেনি।",0,shopnojal,romantic,Dislike,,,,,,,,
স্বপ্নজাল এর আবেগী মুহূর্তগুলো আমাকে মুগ্ধ করেছে।,1,shopnojal,romantic,Like,,,,,,,,
"এত লম্বা করে টেনে নিয়ে গেছে, আরেকটু কেটে নিলে ভালো হতো।",0,shopnojal,romantic,Dislike,,,,,,,,
"চমৎকার গল্প, পুরো মুভি জুড়ে আবেগ আর ভালোবাসার ছোঁয়া।",1,shopnojal,romantic,Like,,,,,,,,
"গল্পের শেষটা খুবই দুর্বল ছিল, সব কিছুর পরে মন খারাপ করে দিয়েছে।",0,shopnojal,romantic,Dislike,,,,,,,,
"দেখতে দেখতে কেমন যেন বিরক্ত হয়ে গেছি, অপ্রয়োজনীয় সিনগুলো ফেলে দিতে পারত।",0,shopnojal,romantic,Dislike,,,,,,,,
"পরীমণি আর ইয়াশের অভিনয় খুবই ভালো লেগেছে, চোখে জলের মতো সুন্দর অনুভূতি।",1,shopnojal,romantic,Like,,,,,,,,
"গল্পের গতি খুবই স্লো ছিল, তবে লোকেশন আর চিত্রায়ন ভালো লেগেছে।",0,shopnojal,romantic,Dislike,,,,,,,,
"মনপুরার মতনই ভালো লেগেছে, প্রতিটি মুহূর্ত উপভোগ করেছি।",1,shopnojal,romantic,Like,,,,,,,,
"একেবারে সময়ের অপচয় মনে হলো, গল্পের কোনো গভীরতা নেই।",0,Booking,Romantic,Dislike,,,,,,,,
"সিনেমাটোগ্রাফি দারুণ ছিল, বিশেষ করে শেষের দৃশ্যটা বেশ প্রভাবিত করেছে।",1,Booking,Romantic,Like,,,,,,,,
গল্পটা শুরুতে ভালো লাগলেও পরে কেমন যেন টেনে নিয়ে গিয়ে ক্লান্তিকর হয়ে যায়।,0,Booking,Romantic,Dislike,,,,,,,,
"রোমান্টিক হলেও কমেডি অংশটা ছিল দুর্দান্ত, মজা পেলাম পুরো সময়।",1,Booking,Romantic,Like,,,,,,,,
"একঘেঁয়ে এবং অনুমানযোগ্য, কোন নতুনত্ব নেই।",0,Booking,Romantic,Dislike,,,,,,,,
সিনেমার প্রতিটি সংলাপই জীবনের মতো বাস্তব লেগেছে।,1,Booking,Romantic,Like,,,,,,,,
"গানগুলো শুনে ভালো লাগেনি, একেবারে মুড নষ্ট।",0,Booking,Romantic,Dislike,,,,,,,,
"অভিনয় ছিল মেকি, যেন স্ক্রিপ্ট পড়ছে মাত্র।",0,Booking,Romantic,Dislike,,,,,,,,
"পুরো সিনেমা ভালোই লাগলো, তবে ক্লাইম্যাক্সটা আরো ভালো হতে পারত।",1,Booking,Romantic,Like,,,,,,,,
প্রেমের দৃশ্যগুলো অনেক বেশি নাটকীয় হয়ে গেছে।,0,Booking,Romantic,Dislike,,,,,,,,
"গল্পটা কেমন যেন ঘোলাটে ছিল, কাহিনী ভালোভাবে সাজানো হয়নি।",0,Booking,Romantic,Dislike,,,,,,,,
"পোশাক ডিজাইন দারুণ, স্টাইলটা বেশ আকর্ষণীয় লাগল।",1,Booking,Romantic,Like,,,,,,,,
"পুরো মুভিটাই ছিল সাদামাটা, কোন ক্লাইম্যাক্স পেলাম না।",0,Booking,Romantic,Dislike,,,,,,,,
"এমন আরও কিছু রোমান্টিক দৃশ্য দেখতে আশা করেছিলাম, মন ভরেনি।",0,Booking,Romantic,Dislike,,,,,,,,
"গল্পের গতি বেশ ভালো ছিল, একবারও বিরক্তি আসেনি।",1,Booking,Romantic,Like,,,,,,,,
"রোমান্টিক দৃশ্যগুলো বেশ সংবেদনশীল, পুরো সিনেমা প্রাণবন্ত ছিল।",1,Booking,Romantic,Like,,,,,,,,
"কমেডির অংশটা মোটেই হাসির ছিল না, আরো ভালো হতে পারত।",0,Booking,Romantic,Dislike,,,,,,,,
"কাহিনী ভালো, কিন্তু সংলাপগুলো খুবই সাধারণ লাগল।",0,Booking,Romantic,Dislike,,,,,,,,
"পর্দায় চরিত্রগুলোর উপস্থিতি প্রাণবন্ত লাগল, সবকিছু খুবই আকর্ষণীয়।",1,Booking,Romantic,Like,,,,,,,,
"ফিল্মের প্লটটা মোটামুটি ভালো, তবে শেষটা মনমতো হয়নি।",0,Booking,Romantic,Dislike,,,,,,,,
"সুমনের অভিনয় সত্যিই মন কেড়েছে, সত্যি অসাধারণ।",1,Booking,Romantic,Like,,,,,,,,
পরিচালক আরো মনোযোগ দিলে মুভিটা ভাল হতো।,0,Booking,Romantic,Dislike,,,,,,,,
পার্শ্বচরিত্রগুলো এতটাই দুর্বল ছিল যে প্রায় নজরেই পড়েনি।,0,Booking,Romantic,Dislike,,,,,,,,
"অনুভূতিপ্রবণ সংলাপগুলো অনেক গভীরতা এনেছে, খুবই ভালো লেগেছে।",1,Booking,Romantic,Like,,,,,,,,
"ক্লাইম্যাক্সটা অনেক আকর্ষণীয় ছিল, যা মুভির মান বাড়িয়েছে।",1,Booking,Romantic,Like,,,,,,,,
"গল্পের ধরণটাও বেশ পরিচিত, নতুন কিছু মনে হয়নি।",0,Booking,Romantic,Dislike,,,,,,,,
"মুভির পোস্টার দেখে অনেক আশা ছিল, কিন্তু হতাশ হলাম।",0,Booking,Romantic,Dislike,,,,,,,,
"সিনেমাটোগ্রাফি অসাধারণ, বিশেষ করে প্রাকৃতিক দৃশ্যগুলো।",1,Booking,Romantic,Like,,,,,,,,
"মুভির নাম শুনে বেশি এক্সপেকটেশন হয়েছিল, কিন্তু গল্পটা আশানুরূপ হয়নি।",0,Booking,Romantic,Dislike,,,,,,,,
"ড্রামা অংশটা অপ্রয়োজনীয় লেগেছে, গল্পের মধ্যে মেলাতে পারিনি।",0,Booking,Romantic,Dislike,,,,,,,,
"মুভির পুরো পরিবেশটাই খুব রোমান্টিক ছিল, দেখতে ভাল লেগেছে।",1,Booking,Romantic,Like,,,,,,,,
"পরী ও সুমনের রসায়ন বেশ ভালো ছিল, আরো কিছু দৃশ্য দেখতে পারলে ভালো হতো।",1,Booking,Romantic,Like,,,,,,,,
"সম্পূর্ণ ভিন্ন ধরনের অভিজ্ঞতা দিল, একদম ব্যতিক্রমী গল্প।",1,Booking,Romantic,Like,,,,,,,,
এই মুভিটা দেখে সত্যি অনেক ইন্সপায়ারড হয়েছি! দেশপ্রেম আর মুক্তিযুদ্ধের চেতনার এক অসাধারণ গল্প।,1,Sphulingo,Drama,Like,,,,,,,,
"মনে হলো গল্পটা ঠিক জমলো না, স্লো পেসিং আর পুরাতন গানগুলোই সব।",0,Sphulingo,Drama,Dislike,,,,,,,,
শ্যামল মওলার অভিনয় দেখে মুগ্ধ! মুভিটা না দেখলে অনেক কিছু মিস করতাম।,1,Sphulingo,Drama,Like,,,,,,,,
"সিনেমাটোগ্রাফি খুবই দুর্বল লেগেছে, আর গল্প তো আগেই প্রেডিক্ট করা যাচ্ছিল।",0,Sphulingo,Drama,Dislike,,,,,,,,
দেশপ্রেমের কথা থাকলেও পুরো মুভিটাই একটু একঘেয়ে মনে হয়েছে।,0,Sphulingo,Drama,Dislike,,,,,,,,
"তৌকির আহমেদের পরিচালনা সবসময়ই ভালো লাগে, এই মুভিটাও ব্যতিক্রম নয়।",1,Sphulingo,Drama,Like,,,,,,,,
"পরী মনির অভিনয় অনেক সাবলীল ছিল, খুব কম সময়ের জন্য হলেও দারুণ লাগল।",1,Sphulingo,Drama,Like,,,,,,,,
"যাকিয়া বারি মমর অভিনয় মাঝারি লেগেছে, তার চরিত্র আরও ভালোভাবে তুলে ধরতে পারত।",0,Sphulingo,Drama,Dislike,,,,,,,,
"গল্প আর গানের ব্যাবহার ভালো হয়নি, দেখে অনেকটা সময়ই বোরিং লেগেছে।",0,Sphulingo,Drama,Dislike,,,,,,,,
"মুক্তিযুদ্ধের প্রেক্ষাপট মুভিটা দেখার জন্য একটা বড় কারণ, মনে হয়েছে।",1,Sphulingo,Drama,Like,,,,,,,,
মুভির ব্যাকগ্রাউন্ড মিউজিক আরও ইম্প্রুভমেন্ট দরকার ছিল।,0,Sphulingo,Drama,Dislike,,,,,,,,
"গল্পটা খুবই প্রেডিক্টেবল ছিল, বিশেষ কিছু মনে হয়নি।",0,Sphulingo,Drama,Dislike,,,,,,,,
"কাস্টিং সত্যিই ভালো ছিল, প্রত্যেকেই নিজ নিজ চরিত্রে সাবলীল ছিল।",1,Sphulingo,Drama,Like,,,,,,,,
"গানগুলো একদমই পুরাতন লেগেছে, নতুন কিছুর অভাব ছিল।",0,Sphulingo,Drama,Dislike,,,,,,,,
যাদের দেশপ্রেমের সিনেমা ভালো লাগে তাদের জন্য এটা দারুণ ছিল।,1,Sphulingo,Drama,Like,,,,,,,,
"সিনেমাটোগ্রাফি আর ডিরেকশন নিয়ে খুব বেশি কিছু বলার নেই, পুরোপুরি নিরাশ হয়েছি।",0,Sphulingo,Drama,Dislike,,,,,,,,
শ্যামল মওলার পারফর্মেন্স এক কথায় অনবদ্য!,1,Sphulingo,Drama,Like,,,,,,,,
গল্পের কোন পয়েন্টে মন কেড়ে নেওয়ার মতো কিছু পাইনি।,0,Sphulingo,Drama,Dislike,,,,,,,,
"ভালো লাগলেও, মুভিটা আরও ছোট হতে পারতো। একটু বেশি লম্বা হয়েছে।",0,Sphulingo,Drama,Dislike,,,,,,,,
"মুক্তিযুদ্ধের প্রেক্ষাপট সত্যিই মনে ধরেছে, আর যেভাবে বর্তমান সময়ের সাথে সিঙ্ক করা হয়েছে, তা দারুণ।",1,Sphulingo,Drama,Like,,,,,,,,
পরী মনির অভিনয় বরাবরের মতোই ভালো লেগেছে।,1,Sphulingo,Drama,Like,,,,,,,,
"দারুণ সব কাস্টিং ছিল, তবে স্ক্রিন প্লে আরও ভালো হতে পারতো।",0,Sphulingo,Drama,Dislike,,,,,,,,
"সম্পূর্ণ মুভিটাই কিছুটা বিরক্তিকর লেগেছে, বেশি কিছু পাওয়া যায়নি।",0,Sphulingo,Drama,Dislike,,,,,,,,
"সম্পূর্ণ দেশপ্রেমের কাহিনী দেখে ভালোই লেগেছে, এমন গল্প আমাদের আরও দরকার।",1,Sphulingo,Drama,Like,,,,,,,,
